INFO 2016-10-27 19:10:19,804 signals: Student updated: Максим Ільчук (ID: 22)
INFO 2016-11-12 21:54:03,733 signals: Student added: John Dawson (ID: 3)
INFO 2016-11-12 21:54:03,740 signals: Student added: Mark Lutz (ID: 4)
INFO 2016-11-13 14:09:00,697 signals: Group added: MtM-1(None) (ID: 1)
INFO 2016-11-13 14:09:00,712 signals: Group added: MtM-2(None) (ID: 2)
INFO 2016-11-13 14:09:00,718 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-13 14:09:00,724 signals: Student added: Evgeniy Krasyuk (ID: 2)
INFO 2016-11-13 14:09:00,731 signals: Student added: John Dawson (ID: 3)
INFO 2016-11-13 14:09:00,738 signals: Student added: Mark Lutz (ID: 4)
INFO 2016-11-13 14:09:35,770 signals: Group added: MtM-1(None) (ID: 1)
INFO 2016-11-13 14:09:35,774 signals: Group added: MtM-2(None) (ID: 2)
INFO 2016-11-13 14:09:35,781 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-13 14:09:35,790 signals: Student added: Evgeniy Krasyuk (ID: 2)
INFO 2016-11-13 14:09:35,796 signals: Student added: John Dawson (ID: 3)
INFO 2016-11-13 14:09:35,804 signals: Student added: Mark Lutz (ID: 4)
INFO 2016-11-13 20:04:54,177 signals: Group added: MtM-1(None) (ID: 1)
INFO 2016-11-13 20:04:54,196 signals: Group added: MtM-2(None) (ID: 2)
INFO 2016-11-13 20:04:54,204 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-13 20:04:54,212 signals: Student added: Evgeniy Krasyuk (ID: 2)
INFO 2016-11-13 20:04:54,219 signals: Student added: John Dawson (ID: 3)
INFO 2016-11-13 20:04:54,226 signals: Student added: Mark Lutz (ID: 4)
INFO 2016-11-13 20:05:47,528 signals: Group added: MtM-1(None) (ID: 1)
INFO 2016-11-13 20:05:47,533 signals: Group added: MtM-2(None) (ID: 2)
INFO 2016-11-13 20:05:47,540 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-13 20:05:47,547 signals: Student added: Evgeniy Krasyuk (ID: 2)
INFO 2016-11-13 20:05:47,554 signals: Student added: John Dawson (ID: 3)
INFO 2016-11-13 20:05:47,561 signals: Student added: Mark Lutz (ID: 4)
INFO 2016-11-13 20:07:46,136 signals: Group added: MtM-1(None) (ID: 1)
INFO 2016-11-13 20:07:46,141 signals: Group added: MtM-2(None) (ID: 2)
INFO 2016-11-13 20:07:46,148 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-13 20:07:46,155 signals: Student added: Evgeniy Krasyuk (ID: 2)
INFO 2016-11-13 20:07:46,162 signals: Student added: John Dawson (ID: 3)
INFO 2016-11-13 20:07:46,170 signals: Student added: Mark Lutz (ID: 4)
INFO 2016-11-13 20:14:08,717 signals: Group added: MtM-1(None) (ID: 1)
INFO 2016-11-13 20:14:08,722 signals: Group added: MtM-2(None) (ID: 2)
INFO 2016-11-13 20:14:08,728 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-13 20:14:08,735 signals: Student added: Evgeniy Krasyuk (ID: 2)
INFO 2016-11-13 20:14:08,742 signals: Student added: John Dawson (ID: 3)
INFO 2016-11-13 20:14:08,749 signals: Student added: Mark Lutz (ID: 4)
INFO 2016-11-14 16:59:24,136 signals: Group added: MtM-1(None) (ID: 1)
INFO 2016-11-14 16:59:24,151 signals: Group added: MtM-2(None) (ID: 2)
INFO 2016-11-14 16:59:24,159 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-14 16:59:24,168 signals: Student added: Evgeniy Krasyuk (ID: 2)
INFO 2016-11-14 16:59:24,178 signals: Student added: John Dawson (ID: 3)
INFO 2016-11-14 16:59:24,185 signals: Student added: Mark Lutz (ID: 4)
INFO 2016-11-14 17:00:15,315 signals: Group added: MtM-1(None) (ID: 1)
INFO 2016-11-14 17:00:15,319 signals: Group added: MtM-2(None) (ID: 2)
INFO 2016-11-14 17:00:15,326 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-14 17:00:15,333 signals: Student added: Evgeniy Krasyuk (ID: 2)
INFO 2016-11-14 17:00:15,340 signals: Student added: John Dawson (ID: 3)
INFO 2016-11-14 17:00:15,348 signals: Student added: Mark Lutz (ID: 4)
INFO 2016-11-14 17:01:21,498 signals: Group added: MtM-1(None) (ID: 1)
INFO 2016-11-14 17:01:21,502 signals: Group added: MtM-2(None) (ID: 2)
INFO 2016-11-14 17:01:21,509 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-14 17:01:21,516 signals: Student added: Evgeniy Krasyuk (ID: 2)
INFO 2016-11-14 17:01:21,523 signals: Student added: John Dawson (ID: 3)
INFO 2016-11-14 17:01:21,530 signals: Student added: Mark Lutz (ID: 4)
INFO 2016-11-14 17:04:16,621 signals: Group added: MtM-1(None) (ID: 1)
INFO 2016-11-14 17:04:16,626 signals: Group added: MtM-2(None) (ID: 2)
INFO 2016-11-14 17:04:16,632 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-14 17:04:16,640 signals: Student added: Evgeniy Krasyuk (ID: 2)
INFO 2016-11-14 17:04:16,646 signals: Student added: John Dawson (ID: 3)
INFO 2016-11-14 17:04:16,653 signals: Student added: Mark Lutz (ID: 4)
INFO 2016-11-14 17:05:06,137 signals: Group added: MtM-1(None) (ID: 1)
INFO 2016-11-14 17:05:06,142 signals: Group added: MtM-2(None) (ID: 2)
INFO 2016-11-14 17:05:06,150 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-14 17:05:06,158 signals: Student added: Evgeniy Krasyuk (ID: 2)
INFO 2016-11-14 17:05:06,165 signals: Student added: John Dawson (ID: 3)
INFO 2016-11-14 17:05:06,174 signals: Student added: Mark Lutz (ID: 4)
INFO 2016-11-14 17:05:44,713 signals: Group added: MtM-1(None) (ID: 1)
INFO 2016-11-14 17:05:44,717 signals: Group added: MtM-2(None) (ID: 2)
INFO 2016-11-14 17:05:44,724 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-14 17:05:44,731 signals: Student added: Evgeniy Krasyuk (ID: 2)
INFO 2016-11-14 17:05:44,738 signals: Student added: John Dawson (ID: 3)
INFO 2016-11-14 17:05:44,745 signals: Student added: Mark Lutz (ID: 4)
INFO 2016-11-14 17:10:00,275 signals: Group added: MtM-1(None) (ID: 1)
INFO 2016-11-14 17:10:00,279 signals: Group added: MtM-2(None) (ID: 2)
INFO 2016-11-14 17:10:00,286 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-14 17:10:00,293 signals: Student added: Evgeniy Krasyuk (ID: 2)
INFO 2016-11-14 17:10:00,300 signals: Student added: John Dawson (ID: 3)
INFO 2016-11-14 17:10:00,308 signals: Student added: Mark Lutz (ID: 4)
INFO 2016-11-14 17:14:56,281 signals: Group added: MtM-1(None) (ID: 1)
INFO 2016-11-14 17:14:56,286 signals: Group added: MtM-2(None) (ID: 2)
INFO 2016-11-14 17:14:56,293 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-14 17:14:56,300 signals: Student added: Evgeniy Krasyuk (ID: 2)
INFO 2016-11-14 17:14:56,307 signals: Student added: John Dawson (ID: 3)
INFO 2016-11-14 17:14:56,315 signals: Student added: Mark Lutz (ID: 4)
INFO 2016-11-14 17:21:44,990 signals: Group added: MtM-1(None) (ID: 1)
INFO 2016-11-14 17:21:44,998 signals: Group added: MtM-2(None) (ID: 2)
INFO 2016-11-14 17:21:45,007 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-14 17:21:45,014 signals: Student added: Evgeniy Krasyuk (ID: 2)
INFO 2016-11-14 17:21:45,022 signals: Student added: John Dawson (ID: 3)
INFO 2016-11-14 17:21:45,030 signals: Student added: Mark Lutz (ID: 4)
INFO 2016-11-14 17:21:45,361 signals: Group added: MtM-1(None) (ID: 3)
INFO 2016-11-14 17:21:45,369 signals: Group added: MtM-2(None) (ID: 4)
INFO 2016-11-14 17:21:45,377 signals: Student added: Vitaliy Podoba (ID: 5)
INFO 2016-11-14 17:21:45,386 signals: Student added: Evgeniy Krasyuk (ID: 6)
INFO 2016-11-14 17:21:45,395 signals: Student added: John Dawson (ID: 7)
INFO 2016-11-14 17:21:45,405 signals: Student added: Mark Lutz (ID: 8)
INFO 2016-11-14 17:26:33,178 signals: Group added: MtM-1(None) (ID: 1)
INFO 2016-11-14 17:26:33,183 signals: Group added: MtM-2(None) (ID: 2)
INFO 2016-11-14 17:26:33,191 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-14 17:26:33,199 signals: Student added: Evgeniy Krasyuk (ID: 2)
INFO 2016-11-14 17:26:33,206 signals: Student added: John Dawson (ID: 3)
INFO 2016-11-14 17:26:33,213 signals: Student added: Mark Lutz (ID: 4)
INFO 2016-11-14 17:26:33,516 signals: Group added: MtM-1(None) (ID: 3)
INFO 2016-11-14 17:26:33,520 signals: Group added: MtM-2(None) (ID: 4)
INFO 2016-11-14 17:26:33,526 signals: Student added: Vitaliy Podoba (ID: 5)
INFO 2016-11-14 17:26:33,532 signals: Student added: Evgeniy Krasyuk (ID: 6)
INFO 2016-11-14 17:26:33,538 signals: Student added: John Dawson (ID: 7)
INFO 2016-11-14 17:26:33,545 signals: Student added: Mark Lutz (ID: 8)
INFO 2016-11-14 17:26:33,665 signals: Group added: MtM-1(None) (ID: 5)
INFO 2016-11-14 17:26:33,670 signals: Group added: MtM-2(None) (ID: 6)
INFO 2016-11-14 17:26:33,677 signals: Student added: Vitaliy Podoba (ID: 9)
INFO 2016-11-14 17:26:33,683 signals: Student added: Evgeniy Krasyuk (ID: 10)
INFO 2016-11-14 17:26:33,690 signals: Student added: John Dawson (ID: 11)
INFO 2016-11-14 17:26:33,697 signals: Student added: Mark Lutz (ID: 12)
INFO 2016-11-14 17:27:39,977 signals: Group added: MtM-1(None) (ID: 1)
INFO 2016-11-14 17:27:39,983 signals: Group added: MtM-2(None) (ID: 2)
INFO 2016-11-14 17:27:39,991 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-14 17:27:40,000 signals: Student added: Evgeniy Krasyuk (ID: 2)
INFO 2016-11-14 17:27:40,010 signals: Student added: John Dawson (ID: 3)
INFO 2016-11-14 17:27:40,018 signals: Student added: Mark Lutz (ID: 4)
INFO 2016-11-14 17:27:40,373 signals: Group added: MtM-1(None) (ID: 3)
INFO 2016-11-14 17:27:40,381 signals: Group added: MtM-2(None) (ID: 4)
INFO 2016-11-14 17:27:40,390 signals: Student added: Vitaliy Podoba (ID: 5)
INFO 2016-11-14 17:27:40,401 signals: Student added: Evgeniy Krasyuk (ID: 6)
INFO 2016-11-14 17:27:40,410 signals: Student added: John Dawson (ID: 7)
INFO 2016-11-14 17:27:40,423 signals: Student added: Mark Lutz (ID: 8)
INFO 2016-11-14 17:27:40,556 signals: Group added: MtM-1(None) (ID: 5)
INFO 2016-11-14 17:27:40,563 signals: Group added: MtM-2(None) (ID: 6)
INFO 2016-11-14 17:27:40,572 signals: Student added: Vitaliy Podoba (ID: 9)
INFO 2016-11-14 17:27:40,587 signals: Student added: Evgeniy Krasyuk (ID: 10)
INFO 2016-11-14 17:27:40,598 signals: Student added: John Dawson (ID: 11)
INFO 2016-11-14 17:27:40,610 signals: Student added: Mark Lutz (ID: 12)
INFO 2016-11-14 17:28:46,484 signals: Group added: MtM-1(None) (ID: 1)
INFO 2016-11-14 17:28:46,489 signals: Group added: MtM-2(None) (ID: 2)
INFO 2016-11-14 17:28:46,496 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-14 17:28:46,503 signals: Student added: Evgeniy Krasyuk (ID: 2)
INFO 2016-11-14 17:28:46,509 signals: Student added: John Dawson (ID: 3)
INFO 2016-11-14 17:28:46,517 signals: Student added: Mark Lutz (ID: 4)
INFO 2016-11-14 17:28:46,820 signals: Group added: MtM-1(None) (ID: 3)
INFO 2016-11-14 17:28:46,825 signals: Group added: MtM-2(None) (ID: 4)
INFO 2016-11-14 17:28:46,831 signals: Student added: Vitaliy Podoba (ID: 5)
INFO 2016-11-14 17:28:46,838 signals: Student added: Evgeniy Krasyuk (ID: 6)
INFO 2016-11-14 17:28:46,844 signals: Student added: John Dawson (ID: 7)
INFO 2016-11-14 17:28:46,851 signals: Student added: Mark Lutz (ID: 8)
INFO 2016-11-14 17:28:46,970 signals: Group added: MtM-1(None) (ID: 5)
INFO 2016-11-14 17:28:46,974 signals: Group added: MtM-2(None) (ID: 6)
INFO 2016-11-14 17:28:46,981 signals: Student added: Vitaliy Podoba (ID: 9)
INFO 2016-11-14 17:28:46,988 signals: Student added: Evgeniy Krasyuk (ID: 10)
INFO 2016-11-14 17:28:46,996 signals: Student added: John Dawson (ID: 11)
INFO 2016-11-14 17:28:47,003 signals: Student added: Mark Lutz (ID: 12)
INFO 2016-11-14 17:29:17,534 signals: Group added: MtM-1(None) (ID: 1)
INFO 2016-11-14 17:29:17,539 signals: Group added: MtM-2(None) (ID: 2)
INFO 2016-11-14 17:29:17,546 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-14 17:29:17,553 signals: Student added: Evgeniy Krasyuk (ID: 2)
INFO 2016-11-14 17:29:17,560 signals: Student added: John Dawson (ID: 3)
INFO 2016-11-14 17:29:17,567 signals: Student added: Mark Lutz (ID: 4)
INFO 2016-11-14 17:29:17,870 signals: Group added: MtM-1(None) (ID: 3)
INFO 2016-11-14 17:29:17,875 signals: Group added: MtM-2(None) (ID: 4)
INFO 2016-11-14 17:29:17,881 signals: Student added: Vitaliy Podoba (ID: 5)
INFO 2016-11-14 17:29:17,887 signals: Student added: Evgeniy Krasyuk (ID: 6)
INFO 2016-11-14 17:29:17,894 signals: Student added: John Dawson (ID: 7)
INFO 2016-11-14 17:29:17,900 signals: Student added: Mark Lutz (ID: 8)
INFO 2016-11-14 17:29:18,038 signals: Group added: MtM-1(None) (ID: 5)
INFO 2016-11-14 17:29:18,042 signals: Group added: MtM-2(None) (ID: 6)
INFO 2016-11-14 17:29:18,048 signals: Student added: Vitaliy Podoba (ID: 9)
INFO 2016-11-14 17:29:18,056 signals: Student added: Evgeniy Krasyuk (ID: 10)
INFO 2016-11-14 17:29:18,063 signals: Student added: John Dawson (ID: 11)
INFO 2016-11-14 17:29:18,069 signals: Student added: Mark Lutz (ID: 12)
INFO 2016-11-14 17:29:46,850 signals: Group added: MtM-1(None) (ID: 1)
INFO 2016-11-14 17:29:46,855 signals: Group added: MtM-2(None) (ID: 2)
INFO 2016-11-14 17:29:46,862 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-14 17:29:46,869 signals: Student added: Evgeniy Krasyuk (ID: 2)
INFO 2016-11-14 17:29:46,876 signals: Student added: John Dawson (ID: 3)
INFO 2016-11-14 17:29:46,883 signals: Student added: Mark Lutz (ID: 4)
INFO 2016-11-14 17:29:47,185 signals: Group added: MtM-1(None) (ID: 3)
INFO 2016-11-14 17:29:47,189 signals: Group added: MtM-2(None) (ID: 4)
INFO 2016-11-14 17:29:47,195 signals: Student added: Vitaliy Podoba (ID: 5)
INFO 2016-11-14 17:29:47,201 signals: Student added: Evgeniy Krasyuk (ID: 6)
INFO 2016-11-14 17:29:47,208 signals: Student added: John Dawson (ID: 7)
INFO 2016-11-14 17:29:47,216 signals: Student added: Mark Lutz (ID: 8)
INFO 2016-11-14 17:29:47,335 signals: Group added: MtM-1(None) (ID: 5)
INFO 2016-11-14 17:29:47,339 signals: Group added: MtM-2(None) (ID: 6)
INFO 2016-11-14 17:29:47,346 signals: Student added: Vitaliy Podoba (ID: 9)
INFO 2016-11-14 17:29:47,352 signals: Student added: Evgeniy Krasyuk (ID: 10)
INFO 2016-11-14 17:29:47,360 signals: Student added: John Dawson (ID: 11)
INFO 2016-11-14 17:29:47,368 signals: Student added: Mark Lutz (ID: 12)
INFO 2016-11-14 18:07:25,410 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-14 18:07:25,414 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-11-14 18:07:25,418 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-11-14 18:07:25,423 signals: Student added: Student3 Last Name 3 (ID: 4)
INFO 2016-11-14 18:07:25,431 signals: Group added: Group1(Vitaliy Podoba) (ID: 1)
INFO 2016-11-14 18:07:25,435 signals: Group added: Group2(None) (ID: 2)
INFO 2016-11-14 18:10:29,302 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-14 18:10:29,306 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-11-14 18:10:29,311 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-11-14 18:10:29,316 signals: Student added: Student3 Last Name 3 (ID: 4)
INFO 2016-11-14 18:10:29,324 signals: Group added: Group1(Vitaliy Podoba) (ID: 1)
INFO 2016-11-14 18:10:29,327 signals: Group added: Group2(None) (ID: 2)
INFO 2016-11-14 18:37:02,351 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-14 18:37:02,356 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-11-14 18:37:02,361 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-11-14 18:37:02,366 signals: Student added: Student3 Last Name 3 (ID: 4)
INFO 2016-11-14 18:37:02,373 signals: Group added: Group1(Vitaliy Podoba) (ID: 1)
INFO 2016-11-14 18:37:02,376 signals: Group added: Group2(None) (ID: 2)
INFO 2016-11-14 18:37:02,888 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-14 18:37:02,892 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-11-14 18:37:02,896 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-11-14 18:37:02,901 signals: Student added: Student3 Last Name 3 (ID: 4)
INFO 2016-11-14 18:37:02,907 signals: Group added: Group1(Vitaliy Podoba) (ID: 1)
INFO 2016-11-14 18:37:02,911 signals: Group added: Group2(None) (ID: 2)
INFO 2016-11-14 18:40:33,489 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-14 18:40:33,493 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-11-14 18:40:33,499 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-11-14 18:40:33,504 signals: Student added: Student3 Last Name 3 (ID: 4)
INFO 2016-11-14 18:40:33,512 signals: Group added: Group1(Vitaliy Podoba) (ID: 1)
INFO 2016-11-14 18:40:33,515 signals: Group added: Group2(None) (ID: 2)
INFO 2016-11-14 18:40:34,042 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-14 18:40:34,046 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-11-14 18:40:34,050 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-11-14 18:40:34,054 signals: Student added: Student3 Last Name 3 (ID: 4)
INFO 2016-11-14 18:40:34,060 signals: Group added: Group1(Vitaliy Podoba) (ID: 1)
INFO 2016-11-14 18:40:34,065 signals: Group added: Group2(None) (ID: 2)
INFO 2016-11-14 18:47:58,204 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-14 18:47:58,209 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-11-14 18:47:58,214 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-11-14 18:47:58,218 signals: Student added: Student3 Last Name 3 (ID: 4)
INFO 2016-11-14 18:47:58,226 signals: Group added: Group1(Vitaliy Podoba) (ID: 1)
INFO 2016-11-14 18:47:58,230 signals: Group added: Group2(None) (ID: 2)
INFO 2016-11-14 18:47:58,749 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-14 18:47:58,753 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-11-14 18:47:58,757 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-11-14 18:47:58,761 signals: Student added: Student3 Last Name 3 (ID: 4)
INFO 2016-11-14 18:47:58,767 signals: Group added: Group1(Vitaliy Podoba) (ID: 1)
INFO 2016-11-14 18:47:58,772 signals: Group added: Group2(None) (ID: 2)
INFO 2016-11-14 18:47:58,901 signals: Student updated: Updated Name Updated Last Name (ID: 1)
INFO 2016-11-14 19:01:26,068 signals: Student updated: Максим Ільчук (ID: 22)
INFO 2016-11-14 19:04:46,944 signals: Student added: Vitaliy Podoba (ID: 1)
INFO 2016-11-14 19:04:46,948 signals: Student added: Student1 Last Name 1 (ID: 2)
INFO 2016-11-14 19:04:46,954 signals: Student added: Student2 Last Name 2 (ID: 3)
INFO 2016-11-14 19:04:46,958 signals: Student added: Student3 Last Name 3 (ID: 4)
